start_time,end_time,text
429.824,431.145,If it's any consolation...
431.265,434.388,"...I know an old butler
who's mighty glad to see you."
434.988,437.15,"I'm sorry, Vincenzo."
437.31,439.432,How terribly rude of me!
439.592,441.633,I'm very glad to see you too.
442.114,443.355,"Thank you, honey."
444.115,446.437,"I see you've been practicing.
Congratulations!"
446.557,447.918,What's his excuse?
448.038,450.2,Your father? Well...
450.44,453.603,"...he's preparing for your arrival
up at the summer house."
453.763,455.604,"-Which one?
-Lake Minocqua."
456.205,459.127,"But that's been closed for years.
He never goes there."
459.648,461.169,He does now.
461.369,464.051,"Vincenzo, you big fat fibber!
What's going on?"
464.892,466.934,My lips are sealed.
467.254,469.295,You mean it's a surprise?
469.856,471.817,You could put it that way.
472.058,473.859,It's a welcome home party for me!
474.019,476.421,I knew Daddy was up to something.
476.621,478.623,"Alyssa, I didn't say--"
478.903,479.744,I won't tell.
479.984,483.187,"I've never had a surprise party
in my whole life!"
485.909,488.551,"Well, this'll certainly
be a surprise."
491.033,492.954,"Come on, move it!"
494.716,497.518,"-I got 43.
-Me too. Guess who's missing?"
498.159,499.6,"Carmen, where's Amanda?"
499.76,501.201,She's not coming.
505.524,507.926,"Hey, slugger. What's up?"
508.407,510.809,I'm not going to stupid camp.
512.41,515.653,"I don't blame you.
Look at this place. It's a pigsty!"
515.813,518.054,"It'll take you a week
to make your bed."
518.255,520.256,Don't joke. I'm serious.
520.456,521.817,I'm not joking.
522.538,525.3,"That's why I sent
the bus ahead without us."
525.42,526.541,Liar.
526.701,529.424,"-How much you want to bet?
-Fifty bucks."
529.664,532.586,"-Okay. so I didn't send the bus.
-Cough it up."
532.826,534.107,But I will.
534.748,538.351,"Then we can sit here until
you tell me what's really wrong."
539.031,542.314,"I'm not going
to stupid Butkis' either."
543.155,544.996,I was waiting for that one.
546.357,550.921,"If they're the best I can do.
Frankie's right. I am a reject."
553.443,555.244,You're not a reject.
555.484,558.207,"It's just that most people
want to adopt...."
558.407,559.648,Babies.
560.008,561.169,I know.
561.729,564.852,"This orphan stuff is
like growing up in a dog pound."
564.972,566.573,Everybody wants a puppy.
566.733,569.536,"Just once. I'd like to sleep
in my own room."
570.737,573.339,"Hey, come here a minute.
Listen to me."
573.499,575.22,You listening to me?
576.581,581.145,"I'm going to find you the best home
in the entire world."
581.866,582.906,That's a promise.
584.027,586.99,"You don't make promises, remember?"
587.67,592.234,"I didn't say I don't make promises.
I don't make promises I can't keep."
592.354,593.955,There's a big difference.
596.757,599.52,Now can we please go to camp?
600.04,601.641,Please?
606.605,608.127,But you still owe me $50.
661.329,664.572,"Oh, Vincenzo, it's gorgeous!"
664.852,667.454,"I think this house is going
to be my favorite."
668.695,671.177,I remember many happy years here.
672.058,673.219,"-There she is.
-Daddy!"
673.379,676.301,"Come over here, my little--"
676.862,678.102,Wait a minute!
678.303,682.386,"You're not Alyssa. She's little.
You're a foot taller than her."
682.546,683.707,It's me. Honest!
683.867,685.108,It is?
687.15,689.912,"I've missed you.
I'm sorry I wasn't at the airport."
690.032,693.795,"That's okay. I knew it had
to be something really important."
693.995,696.117,"Like a party, maybe?"
697.558,698.359,She knows?
698.999,700.12,I didn't say a thing!
700.961,704.243,"Vincenzo didn't tell me.
I figured it out on my own."
704.724,707.686,"I should have let you surprise me.
but I'm too excited."
708.407,709.327,You are?
709.648,711.329,"It's still on, isn't it?"
711.609,714.011,"Of course it's still on, sweetheart."
714.251,716.573,"But are we talking
about the same party?"
717.734,720.176,"Roger, she's darling!"
720.376,723.779,"I'd like you to meet a friend of mine.
Clarice Kensington."
724.139,726.421,"Hello, Miss Kensington.
How do you do?"
727.942,730.985,What a perfect little girl!
731.305,734.067,"Roger, I'm absolutely smitten!"
735.949,738.311,"You and I are going
to be great friends."
738.511,739.912,Are you here for my party?
740.873,742.434,Your party?
743.755,746.797,"Roger, don't tell me
you haven't told her?"
747.078,748.279,Told me what?
750.641,753.323,"Sweetheart, the party is not for--"
753.483,756.485,Another couple of hours.
756.605,758.887,"Let's get you settled in, princess."
759.087,760.849,"Yes, why don't you do that?"
761.009,764.572,"I'm sure you two have lots
to talk about."
766.013,768.815,"He didn't tell her.
I can't believe he didn't tell her."
768.975,771.217,"Maybe he wanted
to tell her in person."
772.618,775.34,"I'm sorry.
Did I say something to you?"
795.036,798.399,"Remember to bring your own bag.
Everybody off!"
808.807,810.969,"Yo, Carmen, you blind?"
811.129,812.25,What?
816.773,819.055,"Girl, when you going
to get a life?"
824.82,828.623,"Miss Kensington seems nice.
Does she work with you?"
831.505,832.866,Not exactly.
835.869,837.47,I got something to show you.
837.63,839.231,Right up here.
840.232,842.074,You see there? Across the lake?
842.474,845.516,"That's Camp Callaway.
That was your mom's favorite project."
846.357,847.998,So is she from the camp?
848.279,849.279,Who?
849.6,851.201,Miss Kensington.
852.362,853.763,Sweetheart...
854.123,856.365,...I want to have a talk with you.
860.448,861.729,"You know, Alyssa..."
862.13,863.971,"...a lot's happened
while you were gone."
865.773,869.536,"I haven't been able to come up
to this house since Mom passed away."
870.737,873.979,"But there comes a time
when a person has to move on."
874.82,876.541,You're getting older.
877.462,879.824,"There's just so much
a father can do without help."
880.144,882.906,"-We have Vincenzo. He helps us.
-Yes, he does."
883.187,886.389,"He's been a good friend
to this family for a long time."
887.35,890.152,"But what I think
our family needs is a--"
890.993,893.395,"Excuse me.
Telephone. Board meeting."
893.555,895.877,"-Let me call them back, okay?
-It's urgent."
896.157,897.198,I'm with my--
901.161,902.002,Forgive me?
902.282,903.523,Don't I always?
906.125,907.966,So good to have you home.
910.769,912.01,On two?
914.011,915.613,"Hey, young lady!"
915.853,918.695,"Summer vacation. Official.
Go play!"
919.095,920.496,Will you come with me?
920.697,924.54,"I wish I could, but I got
a lot of work to do. Sorry."
939.432,941.793,"Check it out!
Buckingham Palace."
941.954,945.556,"That's in London, brainless.
It's the Callaway house."
945.877,948.879,"Nobody's lived there for years.
It's haunted."
949.039,952.082,"-It's not either!
-Ask anyone. Every full moon..."
952.282,955.484,"...old lady Callaway's ghost crosses
the lake and eats a camper."
955.765,959.648,"Yeah, right. And Santa Claus lives
with the tooth fairy in Oueens."
959.928,961.689,"-You ever been there?
-No."
961.849,965.412,"If it's not haunted.
why don't you go ring the doorbell?"
965.613,968.135,"-You think I'm scared?
-Five bucks says you're chicken."
968.415,969.776,"Cough it up, choirboy!"
970.016,971.938,Show me your money.
972.378,973.899,This I got to see!
994.676,998.038,"They say the first Mrs. Callaway
was a lovely woman..."
998.239,1001.521,...but look at this room!
1002.082,1005.204,"No wonder she's dead!
She had absolutely no taste."
1005.484,1007.006,I can't wait to sell this house.
1007.806,1011.209,"I want one bar set up in here
and two out in the patio."
1015.893,1017.814,"Well, hello, munchkin!"
1027.662,1029.504,Daddy!
1030.905,1032.866,"Honey, what's the matter?"
1035.148,1037.39,"-You all right?
-No!"
1037.83,1038.591,What?
1038.791,1040.032,What happened?
1040.472,1042.314,She hates this house!
1042.634,1047.158,"Let's not be dramatic, darling.
She was hiding in the den."
1047.478,1051.401,"I simply said that
we might fix it up someday."
1052.042,1053.683,"That is, if you'll let me."
1055.124,1056.565,Who is she?
1063.531,1065.492,There's no easy way to say this.
1070.536,1071.858,Sweetheart...
1072.298,1075.5,"...Clarice and l
will be married next month."
1076.821,1080.745,"You'll finally have a real family.
She's going to be your new mother."
1080.945,1081.946,lsn't that wonderful?
1091.753,1093.795,She does this sometimes.
1095.036,1097.478,"-Honey.
-And she gets away with it."
1097.958,1101.721,"I'm sorry. Roger, but little tantrums
mustn't be rewarded."
1103.403,1104.844,"Come on, sweetheart."
1105.044,1106.285,You're making it worse.
1106.685,1109.007,I know what I'm talking about.
1110.649,1111.769,"All right, people!"
1111.97,1113.211,"Back to work, Shoo!"
1114.412,1116.573,Let's focus on the engagement party.
1117.254,1118.735,Sure hope you're right.
1121.377,1123.979,"Trust me, I'm a woman."
1126.461,1130.224,"Look at the time!
I've got to get my face on."
1134.628,1137.15,How's about some milk and cookies?
1138.351,1140.993,"I've lost my mother.
Now I've lost my father."
1141.233,1142.594,I have no family!
1142.754,1145.076,"I'm an orphan, and I'm running away!"
1145.276,1147.758,And don't you dare tell Daddy!
1148.959,1151.121,"-We got to hide!
-What if we get caught?"
1151.361,1152.802,"-Don't let her see us!
-Who?"
1153.002,1153.843,Old lady Callaway!
1154.323,1155.885,There's no ghost.
1156.886,1157.686,Look at her!
1159.287,1160.849,She's nuts!
1166.293,1167.854,I won't go back.
1168.135,1169.416,I won't!
1169.616,1171.457,She's not the boss of me.
1172.018,1173.619,Have you seen Alyssa?
1173.819,1176.982,"I'm under strict orders
not to tell you that she ran away."
1178.143,1179.343,Why didn't you stop her?
1179.584,1184.187,"I thought I'd give her a head start
so she could reclaim a little dignity."
1184.748,1187.03,You'll make sure she comes home okay?
1187.19,1188.911,"Don't worry.
Right away, boss."
1189.231,1190.633,"Thanks, Vin."
1192.994,1194.996,It doesn't look haunted.
1195.236,1197.398,That's what they want you to think.
1197.478,1199.76,"This isn't funny.
Let's get out of here!"
1199.92,1201.561,"Don't worry!
She'll chicken out."
1222.938,1223.979,Well...
1224.139,1226.982,"...if it isn't
the little orphan girl."
1227.662,1228.623,Someone's home!
1228.943,1231.065,We were just coming after you.
1231.785,1234.348,"I didn't mean nothing!
It was just a joke."
1234.508,1236.269,I was just kidding around!
1238.911,1240.753,She didn't even scream.
1241.113,1243.275,"Let's get you ready
for the big dinner."
1243.515,1244.315,Big dinner?
1244.476,1247.198,"Listen, Lurch, you don't want me.
I'm too skinny!"
1247.558,1248.559,There are other kids.
1248.759,1251.561,"Big, fat ones, right outside.
Eat them!"
1253.603,1255.564,"What in the world
are you talking about?"
1261.93,1264.892,"The full moon.
That's tonight, right?"
1267.774,1270.056,Old lady Callaway's ghost!
1273.339,1274.94,It's her!
1281.665,1283.107,I guess you think I'm stupid.
1283.347,1286.269,"No, you're just a little upset.
that's all."
1286.469,1288.631,Looks like I just won five bucks.
1289.832,1291.753,"So when's this party?
Am I invited?"
1292.154,1293.675,Your dress is upstairs.
1293.875,1295.116,Cocktails are at five.
1295.316,1297.318,"Now if you'll excuse me, please."
1297.918,1299.119,A dress?
1299.36,1300.44,Me?
1300.641,1302.722,You got to be kidding!
1307.646,1309.888,Nobody's even looking for me.
1311.569,1313.411,There you are!
1314.612,1317.134,"I have been looking
everywhere for you!"
1317.294,1318.495,You have?
1318.695,1320.416,Of course I have.
1320.977,1322.578,Let me ask you a question.
1323.058,1325.621,"You did not come
all the way up here..."
1326.061,1328.663,"...to sit around
like a bump on a log, did you?"
1329.303,1330.464,No.
1331.705,1333.267,I guess not.
1333.747,1336.069,"Come on, slugger.
the_re playing football."
1336.229,1338.591,You're missing out on all the fun.
1352.002,1354.964,"I thought, ""Where is she?
What's happened to her?"""
1359.528,1363.331,"-I hear Amanda's quite the jock.
-The kid's a natural. Great speed."
1363.531,1367.134,"Student body, left. Everybody block
for Amanda. On four. Ready?"
1367.414,1368.495,W
1369.015,1370.176,Who's Amanda?
1370.376,1371.537,Funny.
1423.058,1425.901,"She's probably
eating her liver right now."
1426.221,1430.584,"You think one camper's enough?
I mean, what if she's still hungry?"
1430.945,1432.106,Look!
1436.229,1437.67,"Hey, I got it!"
1437.87,1439.311,Run!
1440.352,1442.474,You're going the wrong way!
1451.121,1452.482,Great speed.
1452.642,1454.684,Bad sense of direction.
1498.719,1501.361,Do you see what I see?
1501.521,1504.564,"I don't know what you see.
but what I see is me."
1505.204,1506.565,"I see me, too."
1507.766,1509.928,Does that mean there's two of you?
1510.088,1511.85,Or two of me?
1527.222,1528.983,There really is two of us!
1529.424,1531.145,Don't you find this odd?
1531.545,1535.388,"No, this is weird.
This is really, really weird."
1536.549,1537.87,Wait a sec!
1538.311,1540.032,You live at the Callaway house!
1540.152,1542.314,You're that girl from camp!
1542.714,1544.916,They thought I was you!
1545.116,1547.718,"Alyssa Callaway.
It's a pleasure to meet you."
1547.878,1549.6,"Amanda, Put her there!"
1550.28,1552.402,"No wonder that penguin guy
asked me in!"
1553.123,1555.524,That's Vincenzo. He's our butler.
1555.725,1557.406,Who's the woman with the long hair?
1557.686,1559.127,I liked her.
1559.327,1562.69,"That's Diane. We're buds.
She's pretty cool for a grownup."
1564.572,1566.533,What were you doing over there?
1567.254,1570.456,"I wanted to see what
it was like to be an orphan."
1570.857,1571.777,What?
1572.178,1574.38,"-Why?
-Because it looked like fun ."
1574.9,1578.743,"Fun? Being an orphan?
What's the matter with you?"
1579.223,1580.945,So why were you at my house?
1582.026,1584.227,I was just....
1584.948,1586.589,I was just ringing the doorbell.
1587.07,1588.111,What for?
1588.511,1590.713,"Because kids think
that place is haunted."
1591.193,1592.554,That's stupid.
1593.195,1595.917,"Well, then who's
that scary blond lady?"
1596.837,1598.599,She's absolutely horrid!
1598.759,1602.042,"-If I were you, I'd get rid of her.
-Any suggestions?"
1602.242,1603.963,You're talking to a pro here!
1604.163,1607.566,"I've driven away more possible parents
than you'll ever meet."
1607.926,1609.247,Don't you want a family?
1609.648,1611.85,A girl's got to have her standards.
1613.05,1616.053,"So tell me, this party.
you really don't want to go?"
1616.613,1618.175,I'd rather eat dirt.
1618.335,1619.295,"Okay, listen."
1619.456,1622.138,"You be me, I'll be you.
One night only."
1622.338,1624.94,"Tomorrow at noon, we switch back.
What do you say?"
1625.3,1629.063,"That's wonderful! That way.
you can scare off Clarice for me."
1629.183,1632.786,"Don't be such a goody-goody.
I got a reputation to protect."
1633.066,1635.468,"I scored a touchdown, didn't I?"
1635.749,1637.59,"Okay, just don't talk so good."
1637.79,1640.072,Use lousy English like:
1640.232,1643.795,"Ain't ya never gonna wanna
doncha hafta go to the bathroom?"
1643.995,1644.956,That sort of thing.
1645.717,1648.799,You ain't got nothing to worry about.
1649.079,1652.282,"I say, you do catch on rather quickly."
1653.523,1655.564,"Stables, noon."
1683.427,1686.829,"Miss Kensington says
fashionably late was an hour ago."
1686.99,1688.471,What's the problem?
1688.671,1690.112,I'm a hairdresser...
1690.312,1692.234,...not a zookeeper.
1699.52,1702.362,"What in the name of God
is going on here?"
1704.484,1707.646,"Hi, Vinnie. I mean, Vincenzo."
1707.806,1708.927,I got...
1709.087,1710.408,...distracted.
1710.969,1712.69,You don't have to apologize.
1713.131,1714.291,Really?
1714.532,1715.933,Cool!
1716.413,1719.936,"I mean, it's just that
I'm so terribly relieved that you..."
1720.096,1721.938,...aren't pissed.
1725.38,1726.261,"''pissed,'' miss?"
1729.744,1734.468,"Why don't you get dressed, please?
And let Carlo do your hair."
1735.348,1737.47,I liked it better when she fainted.
1770.256,1772.098,This is really good!
1772.698,1775.781,"Of course it is, silly.
It's your favorite."
1775.941,1777.142,It is?
1778.062,1779.424,"Yes, of course."
1782.746,1785.108,"The big, gooey, messy burger."
1785.428,1787.35,Also known as a sloppy joe.
1787.71,1789.632,"Sloppy joe, Right."
1790.713,1792.394,Your favorite?
1792.754,1794.396,And with dern good reason!
1796.317,1797.878,Did you just say ''dern''?
1811.93,1813.571,Good evening.
1813.771,1815.572,How swell of you to come!
1815.773,1817.654,So nice to see you.
1817.854,1819.295,Like my dress?
1820.216,1822.178,"Escargot, Miss Callaway?"
1822.618,1824.7,"Why, thank you, waiter person."
1825.06,1826.381,I'm starving.
1826.581,1829.384,"I mean, I'd adore one!"
1833.307,1835.268,This tastes like a balloon.
1835.508,1836.91,"It's snails, miss."
1838.191,1839.552,Good.
1840.392,1841.673,Nice.
1842.234,1843.515,Chewy.
1849.199,1852.242,"All this money
and these people eat slugs!"
1855.605,1859.327,"Look who's finally decided
to grace us with her presence!"
1859.568,1862.81,"Clarice, right?
You looked better with the mask."
1863.451,1864.812,I beg your pardon?
1866.773,1870.817,"Clarice has been regaling us with
your accomplishments at the academy."
1871.097,1874.98,"-Might we entice you to play something?
-Of course."
1875.14,1879.223,"I'd be delighted!
Whatever did you have in mind?"
1879.464,1880.264,Checkers?
1880.544,1882.146,Dodge ball?
1885.909,1887.91,"No, dear girl."
1888.231,1891.513,Muffy was referring to the piano.
1893.275,1896.918,"Ladies and gentlemen.
may I have your attention, please?"
1897.078,1900.921,"Before we sit down to dinner.
my future stepdaughter..."
1901.121,1903.643,...whom I absolutely adore...
1903.763,1906.325,"...has consented to play
one of the pieces..."
1906.485,1909.848,"...that won her first prize
at the Windsor Academy youth recital."
1915.973,1918.415,"Hold it! Time-out.
I can't play the piano."
1919.015,1920.376,I just told them you would.
1920.697,1922.898,"Then do me a grand favor
and untell them!"
1925.901,1929.263,"If you embarrass me
in front of all these people..."
1929.464,1932.826,"...I'll make sure that
you never play anything..."
1933.066,1935.789,"...ever again.
Have I made myself clear?"
1936.87,1938.671,Clear as glass.
1939.111,1942.314,"In fact, I can see right through you."
1953.683,1955.244,Ladies and gentlemen.
1955.444,1958.447,"Normally, I'd be tickled
to play a selection..."
1958.647,1959.848,...from...
1960.448,1961.249,...Chopin.
1961.409,1963.971,But in honor of my new stepmother...
1964.131,1967.374,...whom I absolutely adore...
1968.255,1971.817,"...I decided to play
a little something of my own."
1996.397,1999.239,"Do you think my daughter's
asking for attention?"
1999.44,2001.561,I'd say she's demanding it.
2007.086,2008.327,Finn!
2008.607,2009.888,Huckleberry Finn!
2010.088,2011.249,You got it!
2018.775,2021.297,"The guys are ahead of us
by eight seconds."
2021.617,2024.66,"-Amanda, it's your turn. Go, girl!
-Me?"
2024.82,2027.542,"You're the best.
Show them what you got."
2042.194,2043.835,Look at her. She's nervous!
2044.035,2044.996,"Yeah, so?"
2045.156,2047.558,"The old Amanda wasn't
scared of nothing."
2052.202,2054.163,What am I supposed to do?
2056.725,2058.046,Ready.
2058.447,2059.608,Set.
2059.928,2060.889,Go!
2063.01,2064.211,Song!
2076.621,2077.542,What happened?
2078.022,2079.744,''London Bridge is Falling Down'' !
2080.424,2081.345,That's it!
2101.081,2102.762,You may enter.
2104.444,2105.484,Mind if we talk?
2105.965,2107.606,Whatever about?
2108.967,2109.848,Clarice.
2112.29,2113.091,None of that.
2113.451,2117.894,"She was upset with your performance.
Shouldn't you give her a chance?"
2118.175,2121.978,"I did, and she's a big phoney-baloney.
if you ask me."
2122.618,2126.061,"I've never heard you this outspoken.
It'd be nice to have a mother."
2126.621,2131.265,"Yeah, and it'd be nice
to have a father too. I mean--"
2131.425,2135.148,"No, no. Sweetheart. I think the
person you're really angry at..."
2135.308,2136.109,...is me.
2136.629,2137.63,You?
2137.83,2139.392,What'd you do?
2141.153,2144.516,"I haven't been much of a father lately.
I haven't seen you."
2144.756,2148.038,"But all that's going to change.
Clarice is going back to the city."
2148.399,2151.241,"Gee, I hope it was nothing I did."
2151.401,2156.045,"No, she's got a wedding to plan, but
we'll get to spend some time together."
2156.245,2158.847,"Get to know each other again.
Is that okay?"
2161.369,2163.931,"Let's tuck you in.
you little snuggler."
2166.293,2167.734,See you tomorrow.
2170.336,2171.657,"Good night, honey."
2173.539,2175.5,I like having a father.
2176.862,2179.624,"I like having a daughter.
Good night, sweetie."
2186.389,2187.83,Lights out!
2190.432,2192.434,"Lights out, cabin three!"
2207.926,2210.528,"-Come on, come on.
-This I got to see!"
2210.689,2213.05,"We're going to get caught.
I just know it!"
2215.132,2217.174,"Come on, Frankie. It's a full moon!"
2217.494,2221.257,"Shut up, stupid!
lombies hear better than dogs."
2233.347,2235.068,It's a frog!
2236.749,2240.953,"Amanda? Scared of a frog?
She's changed, all right!"
2241.113,2242.474,Now do you believe me?
2242.674,2246.918,"Yeah, she's one of them pod people.
Let's get out of here!"
2249.36,2251.001,A frog?
2251.481,2252.882,You know what?
2253.323,2255.164,You should have kissed it.
2255.364,2258.087,"He might've turned out
to be Prince Charming."
2258.447,2259.408,Grose!
2259.568,2261.129,Not for you. For me!
2261.409,2262.93,You'd kiss a frog?
2263.131,2263.971,No.
2264.291,2266.293,Toads are my specialty.
2266.493,2269.336,"Big, old, ugly suckers
with tongues like this."
2269.536,2270.697,"-It is not.
-It is too!"
2270.897,2274.34,"-How else am I going to catch a guy?
-I don't know."
2277.582,2278.903,There's that smile!
2279.063,2282.706,"And that time. I think it went
all the way up to your eyes."
2283.387,2285.188,You remind me of someone.
2285.268,2287.11,I do? Who?
2287.31,2289.071,Someone I've never met.
2289.432,2291.153,"How, if you've never met her?"
2291.553,2295.076,"Sometimes when I dream.
I think I see her."
2297.198,2300.681,"You know, you've been acting
just a little bit weirder today."
2300.961,2303.403,I think maybe it's all this fresh air.
2303.643,2305.244,Don't make fun.
2306.285,2307.486,Sorry.
2307.846,2310.328,Usually you're such a tough guy.
2310.528,2312.17,"Don't tell anyone, okay?"
2312.45,2313.731,Scout's honor.
2313.931,2317.934,"I mean, after all, I wouldn't
want to spoil my reputation none."
2318.135,2319.336,None.
2319.536,2320.456,I've got an idea.
2320.617,2323.219,Let's go spy on the boys.
2339.712,2341.113,"Safe trip, honey."
2378.983,2380.745,"Oh, my God!"
2443.355,2444.556,How was the party?
2444.916,2447.518,"Well, the good news is
Clarice is gone."
2447.838,2448.959,You did it!
2449.119,2451.962,"The bad news is
she'll be back in a week."
2452.122,2453.763,"Oh, you didn't."
2454.163,2457.606,"What's a cool guy like your dad
doing with a witch like her?"
2457.806,2460.208,"It's too bad he didn't
meet Diane first."
2460.448,2462.05,"Now, she's awesome."
2462.29,2465.052,"Yeah, they'd be perfect
for each other."
2469.015,2471.617,"You're not thinking what
I hope you're not thinking."
2472.178,2473.339,Want to bet?
2473.539,2475.06,But he's getting married!
2475.26,2478.543,"They got to meet once.
Then they'll fall in love for sure."
2478.703,2479.984,How do you know?
2480.144,2483.347,"Because Diane says, when it happens.
it happens like that."
2483.707,2484.748,"Okay, so look."
2484.908,2487.75,"You go back to Diane
and I'll go back to your dad."
2487.95,2490.352,Wait! Why not the other way around?
2490.552,2493.315,"You know what he likes.
and I know what she likes."
2493.435,2495.356,They need all the help they can get.
2495.516,2497.438,But how will we get them together?
2510.088,2512.49,"I can't believe I let you
talk me into this."
2512.69,2514.412,You're too tense. Relax.
2514.652,2518.215,"I got 1.000 pounds of animal
under my butt, and she says, ""Relax."""
2518.455,2520.577,"Move with the horse
and you'll be fine."
2520.737,2523.339,"When did you become an expert
all of a sudden?"
2523.619,2525.781,Ain't you never seen a Western?
2526.021,2528.743,"Honey, the last Western I saw
was an omelet."
2535.268,2538.471,"What happened to those
equestrian classes you took?"
2538.671,2541.273,Are you asking me a question?
2542.994,2545.156,"Come on.
I'll race you to the lake."
2545.316,2547.518,"No, no. Slow is good."
2547.718,2549.92,I like to enjoy the scenery.
2551.281,2555.564,I got spurs that jingle jingle jangle
2556.045,2559.608,As I ride merrily along
2559.888,2562.29,"We're doing a good job, aren't we?"
2562.53,2564.852,I'm finally getting the hang of this.
2567.614,2569.456,I'm getting the hang of this!
2571.737,2574.9,"Oh, come on, Amanda.
My voice isn't that bad!"
2578.543,2581.425,"I been in the desert
On a horse with no name"
2581.625,2583.947,It's good to get out of the rain
2584.588,2587.83,"Not only is she an excellent rider.
she's a gourmet cook..."
2588.03,2589.432,...she paints...
2589.712,2591.513,...she speaks four languages....
2591.673,2594.235,"You know, honey.
you could learn a lot from Clarice."
2594.396,2595.997,"Alyssa, there's a...."
2600.28,2601.401,Honey!
2613.651,2615.052,Come here! Come here!
2624.099,2626.061,Where is that girl?
2626.862,2628.022,Did you bring it?
2639.151,2640.432,"Whoa, bud!"
2644.876,2647.238,Someone turn this thing off!
2658.287,2661.129,"Stop this right now!
I'm telling you! Stop!"
2667.974,2669.576,Step on it!
2677.502,2678.823,"Oh, dear! Oh, my!"
2690.913,2692.034,Help me!
2692.274,2693.755,Somebody help me!
2695.196,2695.957,Hang on!
2702.442,2703.883,Call 911 !
2704.444,2705.244,Slow down.
2705.404,2707.166,"Don't talk to me!
Talk to the horse!"
2707.326,2708.967,I was talking to the horse!
2709.167,2710.488,"Okay, it's okay."
2711.97,2714.452,"I'm on a killer!
They gave me the killer horse!"
2714.692,2715.452,Relax.
2725.22,2726.341,You okay?
2726.581,2729.344,"I about dropped
my transmission back there."
2729.544,2733.947,"If it's any consolation, I used to
look like a real jerk on a horse."
2740.472,2742.034,"How many fingers, cowboy?"
2743.355,2744.195,Six.
2744.516,2746.517,"Close enough.
Can you stand?"
2750.961,2753.042,"Which is more bruised.
my butt or my ego?"
2753.323,2754.924,Have someone take a look at that.
2755.244,2756.605,"-My butt?
-No."
2756.926,2758.887,That cut. Right there.
2759.207,2760.809,"Oh, great."
2761.249,2762.97,We have first aid at the camp.
2763.091,2765.332,"Oh, thanks.
I just live over here."
2767.294,2768.455,Are you Roger Callaway?
2768.855,2770.777,"-I think so.
-The Roger Callaway?"
2770.937,2772.778,From the Callaway Foundation?
